,도소매업생산지수,음식숙박업생산지수,금융보험생산지수,부동산및임대업생산지수,운수보관생산지수,정보통신업,보건및사회복지업생산지수,사업서비스업생산지수,수신,여신,실업률,여수신,광공업생산지수,건설업생산지수,KOSPI,interest,gdpRate,CPI,export,import,label
2002-12-31,0.04282115869017611,0.06464485235434969,0.09509202453987742,0.029470864032149935,0.025974025974025983,0.1179245283018866,0.08737864077669921,0.15257352941176472,0.2051245792887153,0.31982674074208806,-0.16216216216216217,-0.0225246488298404,0.113,0.11,-0.10021627833367575,0.0658,0.011000000000000001,0.037,0.261,0.2789999999999999,1.0
2003-01-31,0.05270092226613965,0.030176026823135027,0.042553191489361764,0.10880829015544058,0.004132231404958775,0.015679442508710784,0.03750000000000009,0.07471264367816088,0.14479276907286542,0.24745237711135926,-0.09756097560975596,-0.07302332459531058,0.043,0.064,-0.23422647059404778,0.0651,-0.006999999999999999,0.038,0.258,0.28,1.0
2003-02-28,0.0056022408963585235,0.06347746090156381,0.04153354632587858,0.054528650646950005,0.04122137404580162,0.0035087719298245723,0.0,0.09471766848816032,0.1214366413581931,0.23080766334102965,-0.07317073170731703,-0.10784126074376044,0.106,0.052000000000000005,-0.3541745584790901,0.0639,-0.006999999999999999,0.039,0.21,0.3229999999999999,1.0
2003-03-31,-0.01982651796778201,0.012427506213753103,-0.014084507042253502,0.11158432708688237,0.013477088948786964,0.00995024875621886,-0.006756756756756799,0.06828528072837625,0.12994309365434176,0.21890222085810507,-0.02631578947368407,-0.06376275015740285,0.054000000000000006,0.105,-0.5138972464857563,0.06480000000000001,-0.006999999999999999,0.045,0.161,0.324,0.0
2003-04-30,-0.030341340075853207,-0.006519967400163029,0.07428571428571429,0.20622568093385207,0.014784946236559016,-0.0016835016835017313,-0.03273809523809523,0.09934853420195444,0.13202596163583458,0.21268994916742412,0.02941176470588247,-0.057128251258569684,0.025,0.05,-0.34033807117502146,0.0641,-0.002,0.037,0.192,0.175,1.0
2003-05-31,-0.02846534653465338,-0.009501187648456089,-0.005698005698005826,-0.009327115256495655,0.0053547523427039945,-0.0046948356807511304,0.010033444816053505,0.01156069364161838,0.12297334423451334,0.19983833990184996,0.09677419354838701,-0.060483184715087734,-0.002,0.087,-0.22896792059618232,0.06280000000000001,-0.002,0.032,0.035,0.065,1.0
2003-06-30,-0.01041666666666663,-0.03140096618357491,0.04179104477611939,0.2468619246861925,0.04494382022471921,0.0226928895612708,0.019047619047619202,0.0370919881305638,0.12895895196133145,0.1878422687190031,0.17241379310344818,-0.016708197230762112,0.092,0.139,-0.10314586525859504,0.062400000000000004,-0.002,0.03,0.214,0.125,1.0
2003-07-31,-0.01976284584980237,-0.004061738424045447,-0.0303867403314918,-0.03193376700177408,0.03950953678474112,0.028391167192429068,0.01869158878504673,0.029154518950437414,0.1291944693837359,0.18746598555876504,0.19999999999999996,-0.02299184562847123,0.012,0.083,-0.006245133042248163,0.062000000000000006,0.019,0.032,0.152,0.143,1.0
2003-08-31,-0.02652519893899208,0.01891447368421062,0.0028985507246377384,0.1406360424028268,0.019178082191780854,0.023510971786833812,0.021897810218978186,0.06738131699846872,0.12153305239687762,0.1766515347082367,0.09375,-0.02404383503501617,0.02,0.127,0.030847300497252483,0.060300000000000006,0.019,0.03,0.1009999999999999,0.053,1.0
2003-09-30,-0.022698612862547263,-0.01038062283737018,-0.01744186046511631,0.018854748603352123,0.0,0.04588607594936689,0.0028901734104047616,0.10076335877862586,0.10176790538546876,0.1625386773178472,0.2222222222222221,-0.06279786736307735,0.07400000000000001,0.063,0.07608179423593153,0.059699999999999996,0.019,0.033,0.2239999999999999,0.119,1.0
2003-10-31,-0.013613861386138515,-0.014096185737976663,-0.030555555555555558,0.05937683715461484,0.0554089709762533,0.03322784810126578,0.022012578616352085,0.06009244992295826,0.09779356692548657,0.1502276331685557,0.2142857142857144,-0.04743546715393665,0.083,0.095,0.17171286880328118,0.06,0.026000000000000002,0.037,0.255,0.197,1.0
2003-11-30,-0.035452322738386166,0.014962593516209433,-0.022727272727272818,0.1031692515171947,0.060356652949245415,0.040000000000000036,-0.025974025974025983,0.09687500000000004,0.10036105422085528,0.1487541761671607,0.2068965517241379,-0.03119293144046431,0.054000000000000006,0.048,0.09392954384792862,0.0613,0.026000000000000002,0.034,0.2,0.126,1.0
2003-12-31,-0.009661835748792202,0.007496251874062887,-0.011204481792717269,0.0728692257644763,0.07876230661040795,0.03234880450070343,-0.005952380952381042,0.09569377990430628,0.09392977619034326,0.14114652533484806,0.22580645161290303,-0.032602631390564296,0.11199999999999999,0.136,0.2560871043851147,0.062000000000000006,0.026000000000000002,0.034,0.313,0.22,1.0
2004-01-31,-0.027534418022528206,-0.080553295362083,-0.03206997084548091,-0.0031152647975077885,0.056241426611796985,0.07204116638078917,0.02108433734939741,0.106951871657754,0.09848341257200577,0.13814487526400598,0.08108108108108092,-0.014760341619693973,0.051,0.076,0.36019998899393624,0.0625,0.013000000000000001,0.034,0.326,0.118,1.0
2004-02-29,0.01671309192200554,0.01557093425605549,0.039877300613496924,0.11393514460999121,0.09090909090909105,0.10139860139860124,0.06872852233676974,0.03327787021630613,0.11185885799050377,0.13633243188527655,0.07894736842105265,0.04107970177679121,0.179,0.057,0.4286831446883719,0.0609,0.013000000000000001,0.033,0.435,0.261,1.0
2004-03-31,0.0,-0.032733224222585955,0.06000000000000005,0.08429118773946365,0.0731382978723405,0.08702791461412152,0.1054421768707483,-0.09090909090909094,0.08133237570900853,0.12152567039438877,0.08108108108108092,-0.03261091789525883,0.12400000000000001,0.114,0.4969156022622805,0.061200000000000004,0.013000000000000001,0.031,0.377,0.205,1.0
2004-04-30,0.0013037809647977738,-0.03199343724364234,-0.010638297872340385,-0.031612903225806455,0.06754966887417213,0.09274873524451932,0.04307692307692301,-0.08148148148148149,0.08033417387347597,0.10492898314551291,0.05714285714285716,0.006155862026915315,0.115,0.10300000000000001,0.3643836113321468,0.0602,0.008,0.033,0.367,0.276,1.0
2004-05-31,-0.02547770700636942,-0.003197442046362853,0.042979942693409656,0.08069939475453936,0.09454061251664458,0.03930817610062887,0.036423841059602724,-0.09285714285714286,0.07293876063988347,0.09716943324151606,0.02941176470588247,-0.0009176525969866178,0.138,0.036000000000000004,0.23826659555931062,0.059699999999999996,0.008,0.033,0.42,0.3229999999999999,1.0
2004-06-30,0.009210526315789558,0.00831255195344971,0.02292263610315204,-0.03691275167785246,0.09139784946236551,0.02662721893491149,0.08722741433021808,-0.0801144492131618,0.07193414434198253,0.09053046252998209,0.0,0.016360013246033533,0.13,0.002,0.15951633481433714,0.060599999999999994,0.008,0.036,0.383,0.381,1.0
2004-07-31,0.0013440860215052641,-0.0032626427406198255,-0.0370370370370372,0.0690287110568113,0.04587155963302747,0.027607361963190247,0.021406727828745975,-0.08073654390934826,0.06494497074241745,0.07964739791471431,0.0,0.018275668285277824,0.131,0.036000000000000004,0.030122519077489862,0.0596,0.004,0.044,0.361,0.2339999999999999,0.0
2004-08-31,-0.021798365122615904,-0.002421307506053405,-0.037572254335260236,0.04522924411400231,0.08467741935483875,0.0,0.09285714285714297,-0.09325681492109039,0.0528830517774419,0.07348535403103229,0.028571428571428692,-0.012720671332524192,0.105,0.046,0.056443526343112005,0.0581,0.004,0.048,0.288,0.3379999999999999,0.0
2004-09-30,-0.012903225806451646,0.0034965034965033226,-0.014792899408283988,0.05757368060315282,0.07074829931972793,0.0075642965204236745,-0.014409221902017322,-0.09153952843273228,0.06854176455330241,0.06827442453065458,0.0,0.06943977809034485,0.096,0.107,0.18000832051189164,0.05740000000000001,0.004,0.039,0.2239999999999999,0.252,1.0
2004-10-31,-0.023839397741530766,0.011774600504625754,-0.00859598853868182,0.021087680355160954,0.02124999999999999,0.006125574272588086,0.024615384615384484,-0.05087209302325579,0.042514420801483155,0.05978217045477785,0.0,-0.015237315234892357,0.054000000000000006,0.004,0.06492514794603288,0.0571,0.008,0.038,0.197,0.2339999999999999,1.0
2004-11-30,-0.01647655259822578,0.004914004914005066,-0.005813953488371992,0.028117359413202925,0.02199223803363526,0.01538461538461533,0.06333333333333324,-0.06267806267806275,0.014163738790123004,0.052937687839877956,0.0,-0.11081904962943523,0.096,-0.023,0.09788964391485955,0.055999999999999994,0.008,0.033,0.265,0.289,1.0
2004-12-31,-0.003658536585365857,0.02678571428571419,-0.014164305949008527,0.02001212856276524,0.057366362451108044,0.03950953678474112,0.05988023952095811,-0.008733624454148603,0.01510509419566386,0.050894464004351825,0.0,-0.09802971547773631,0.04,-0.076,0.09994067015956531,0.0552,0.008,0.03,0.176,0.19,1.0
2005-01-31,-0.024453024453024552,0.04778761061946901,0.051204819277108404,0.15625,0.054545454545454675,-0.008000000000000007,0.00884955752212413,0.06280193236714982,0.008410382417599838,0.046038967915783546,0.07499999999999996,-0.11570313589695369,0.14300000000000002,-0.042,0.09461353414637941,0.0558,0.009000000000000001,0.034,0.183,0.2,1.0
2005-02-28,-0.009589041095890427,-0.10306643952299832,0.02359882005899716,0.10306845003933907,0.0,-0.01746031746031751,0.0836012861736335,0.020933977455716457,0.006415501897701681,0.04119845269883271,0.04878048780487809,-0.10338285272203196,-0.067,-0.095,0.13525050487826373,0.0553,0.009000000000000001,0.034,0.066,0.053,1.0
2005-03-31,0.010113780025284624,0.008460236886632888,-0.013477088948787075,0.0939929328621909,0.04337050805452303,0.051359516616314105,0.0030769230769231992,0.0234375,-0.004277121581931165,0.032647242054672176,0.02499999999999991,-0.12563171451757615,0.055999999999999994,-0.006,0.09234258087209124,0.0563,0.009000000000000001,0.03,0.131,0.191,1.0
2005-04-30,0.015625,0.006779661016949046,-0.043010752688172116,0.04996668887408395,0.03846153846153855,0.0185185185185186,0.005899705014749346,0.08709677419354844,0.007867861264412968,0.03612269641081611,0.027027027027026973,-0.0857147949559608,0.049,0.028999999999999998,0.054642832855875234,0.0559,0.019,0.031,0.065,0.128,1.0
2005-05-31,0.04052287581699332,-0.008821170809943935,-0.008241758241758212,0.039203484754200435,0.02311435523114347,0.02571860816944027,0.12460063897763596,0.04881889763779523,0.015646605969134697,0.03960658371276948,0.028571428571428692,-0.0645547235418138,0.052000000000000005,0.067,0.18811228774978517,0.055,0.019,0.031,0.11,0.183,1.0
2005-06-30,0.019556714471968606,-0.015663643858202736,0.06162464985994376,0.013937282229965264,0.018472906403940836,0.02449567723342927,0.04011461318051568,0.034214618973561484,0.022569933733186165,0.0459531218580691,0.05882352941176472,-0.05240907038292464,0.044000000000000004,0.067,0.2491925863592126,0.055,0.019,0.0279999999999999,0.095,0.148,1.0
2005-07-31,0.01342281879194629,-0.0008183306055646877,0.13017751479289963,0.08914285714285719,0.03258145363408538,-0.013432835820895606,0.0988023952095809,0.03081664098613257,0.026559260668463702,0.05269030203562419,0.0277777777777779,-0.06138663299600999,0.079,0.006999999999999999,0.4129438030229089,0.055099999999999996,0.015,0.026,0.106,0.17,1.0
2005-08-31,0.04038997214484685,0.004854368932038833,0.13813813813813813,0.026081802015412103,0.029739776951672736,0.03215926493108734,0.18627450980392135,0.07594936708860756,0.028788244605888913,0.05513154797792197,0.0,-0.062421039171911996,0.063,0.01,0.2987305598102843,0.054900000000000004,0.015,0.02,0.179,0.214,1.0
2005-09-30,0.03529411764705892,0.006968641114982521,0.14414414414414423,0.21516526247569656,0.04701397712833555,0.04354354354354362,0.07017543859649122,0.03511450381679393,0.03902382037490715,0.059504579601487695,0.09090909090909105,-0.02969749321090276,0.063,-0.006999999999999999,0.37989413645090586,0.056100000000000004,0.015,0.025,0.177,0.249,1.0
2005-10-31,0.028277634961439535,0.03408146300914394,0.10982658959537561,0.0304347826086957,0.06731946144430845,0.02130898021308969,0.08108108108108114,0.06278713629402777,0.047965885827941035,0.06336662547298366,0.05882352941176472,-0.007465521419124155,0.065,0.006999999999999999,0.32730451044544395,0.057300000000000004,0.01,0.023,0.119,0.11,1.0
2005-11-30,0.05025773195876293,0.009779951100244544,0.14327485380116944,0.1587395957193818,0.10253164556962013,0.050000000000000044,0.14733542319749215,0.08662613981762912,0.07147912067100926,0.06964314509471903,-0.05714285714285716,0.07848704808330331,0.106,0.091,0.3904334003855716,0.0571,0.01,0.025,0.119,0.174,1.0
2005-12-31,0.04283965728274164,0.04202898550724643,0.1724137931034484,0.03507728894173612,0.04192355117139335,0.15334207077326356,0.05084745762711873,0.08957415565345084,0.07964912324607853,0.08533004369798292,-0.07894736842105254,0.05872593889033162,0.10800000000000001,0.034,0.43153104443520984,0.05740000000000001,0.01,0.026,0.105,0.154,1.0
2006-01-31,0.04881266490765168,0.028716216216216228,0.15759312320916896,0.10472972972972983,0.019704433497536922,0.06612903225806432,0.09941520467836251,0.046969696969696884,0.0719041211228848,0.08526860501720845,-0.11627906976744184,0.019760262628936598,0.055,-0.031000000000000003,0.4060224294448931,0.0579,0.016,0.022,0.036,0.187,1.0
2006-02-28,0.013831258644536604,0.10161443494776834,0.11527377521613835,0.05206847360912992,0.05241935483870952,0.06138933764135701,0.11275964391691384,0.07886435331230301,0.06772297772389968,0.09221779824785403,-0.04651162790697683,-0.02206747164927303,0.185,0.057,0.30467468064702086,0.0576,0.016,0.02,0.166,0.278,1.0
2006-03-31,0.04005006257822252,0.03523489932885915,0.09289617486338786,0.07881136950904377,0.030878859857482066,0.0431034482758621,0.15337423312883436,0.06412213740458017,0.08392110555699284,0.09961423715721418,-0.04878048780487798,0.023008046841689556,0.086,0.018000000000000002,0.342113291056811,0.0589,0.016,0.02,0.121,0.139,1.0
2006-04-30,0.04230769230769238,0.045454545454545414,0.1207865168539326,0.08185279187817263,0.02628434886499398,0.039393939393939315,0.12023460410557196,0.0370919881305638,0.07242116423902112,0.10490129256012293,-0.07894736842105254,-0.04949178050324299,0.077,-0.023,0.4433498398072597,0.058300000000000005,0.006999999999999999,0.02,0.119,0.153,1.0
2006-05-31,0.04396984924623126,0.03317152103559873,0.10803324099722977,0.08383233532934131,0.039239001189060874,0.04424778761061954,0.09090909090909083,0.057057057057057214,0.07481801913176533,0.10630267216517053,-0.11111111111111105,-0.04230565939331288,0.098,-0.040999999999999995,0.30613046893715357,0.0589,0.006999999999999999,0.023,0.208,0.239,1.0
2006-06-30,0.039641943734015195,0.02680067001675024,0.05277044854881274,0.166093928980527,0.027811366384522307,0.04500703234880454,0.04958677685950419,0.05413533834586448,0.083313499791565,0.11286489198684202,-0.05555555555555558,-0.021280125278692386,0.092,-0.039,0.2504996768364096,0.059800000000000006,0.006999999999999999,0.024,0.179,0.222,1.0
2006-07-31,0.01192052980132452,0.01228501228501222,0.02617801047120416,0.06138509968520478,0.014563106796116276,0.04689863842662656,0.054495912806539426,0.0627802690582957,0.08111365091194922,0.10830089621363603,-0.08108108108108114,-0.0215077506554332,0.016,-0.06,0.155164354546395,0.061,0.016,0.024,0.109,0.188,1.0
2006-08-31,0.03346720214190091,0.044283413848631215,0.06860158311345654,0.1808203350664357,0.051744885679903874,0.03115727002967361,0.07713498622589543,0.07647058823529407,0.09078649708844222,0.10963905259050488,-0.05555555555555558,0.017328717736225574,0.10099999999999999,-0.023,0.2220925677646246,0.0616,0.016,0.027,0.1689999999999999,0.2289999999999999,1.0
2006-09-30,0.06691919191919182,0.06055363321799301,0.08398950131233573,0.1114666666666666,0.06553398058252413,0.05323741007194238,0.09562841530054644,0.07817109144542767,0.08866269891438305,0.11855846476244225,-0.11111111111111105,-0.02087176031926541,0.179,0.096,0.11616103948193857,0.0613,0.016,0.025,0.209,0.216,1.0
2006-10-31,0.02499999999999991,-0.029742765273311877,0.0703125,0.11497890295358659,0.004587155963302614,0.05663189269746671,0.10833333333333339,0.03458213256484144,0.08324668676709912,0.12123773100125979,-0.08333333333333337,-0.06325174627333474,0.048,0.021,0.1640353863821007,0.0609,0.008,0.022,0.105,0.131,1.0
2006-11-30,0.041717791411042926,0.0177562550443906,0.07161125319693085,0.09851205746536684,0.03214695752009189,0.04761904761904767,0.09289617486338786,0.05314685314685308,0.07976252216131652,0.1305546458953819,-0.030303030303030165,-0.11252143255076652,0.071,0.012,0.09882563150402923,0.0604,0.008,0.021,0.185,0.122,1.0
2006-12-31,0.04107981220657275,0.03129346314325443,0.04166666666666674,0.14646754738655954,0.06035502958579886,0.030681818181818254,0.08064516129032251,0.06873315363881383,0.10475271240462303,0.13928054146221647,-0.05714285714285716,-0.025610969593277466,0.022000000000000002,0.021,0.03916157488644778,0.061900000000000004,0.008,0.021,0.123,0.138,1.0
2007-01-31,0.03647798742138364,0.05254515599343179,0.05693069306930698,0.1584097859327218,0.07004830917874383,0.021180030257186067,0.08244680851063824,0.06801736613603482,0.10851112595598678,0.13411777967339988,-0.05263157894736836,0.002184273900414757,0.08800000000000001,0.105,-0.02869698054595915,0.0632,0.017,0.017,0.208,0.195,1.0
2007-02-28,0.09140518417462484,-0.014655172413793105,0.0852713178294573,0.2420338983050847,0.07535121328224781,0.0182648401826484,0.10933333333333328,0.06578947368421062,0.10661564858610006,0.13535801350246435,-0.09756097560975596,-0.011057870001095704,-0.002,0.065,0.03281122544904225,0.0634,0.017,0.022,0.103,0.079,1.0
2007-03-31,0.044524669073405576,0.017828200972447306,0.12749999999999995,0.12514970059880248,0.02995391705069128,0.04269972451790638,0.08776595744680837,0.10043041606886649,0.1153316059390439,0.14064920622472665,-0.10256410256410253,0.009702249323716439,0.036000000000000004,0.004,0.06613014529180106,0.0637,0.017,0.022,0.132,0.127,1.0
2007-04-30,0.04428044280442811,0.0185185185185186,0.14536340852130336,0.058651026392961825,0.03143189755529674,0.036443148688046545,0.08638743455497377,0.09298998569384831,0.11882753622043007,0.14114459672871638,-0.02857142857142858,0.021454955395323827,0.064,0.038,0.08276919978939645,0.0635,0.017,0.025,0.17,0.206,1.0
2007-05-31,0.05535499398315302,0.029757243539545897,0.1625000000000001,0.043646408839778994,0.06979405034324926,0.02824858757062154,0.08072916666666674,0.10937499999999978,0.1165722323350995,0.1397347642508986,0.0,0.017036535012442844,0.057,0.032,0.25527566654247114,0.06480000000000001,0.017,0.023,0.1119999999999999,0.136,1.0
2007-06-30,0.04920049200492005,0.027732463295269127,0.23057644110275688,0.18418467583497056,0.0658823529411765,0.016150740242261152,0.12598425196850394,0.10699001426533528,0.1082211451414341,0.14527990879698915,-0.05882352941176461,-0.04092163353707601,0.067,0.021,0.2973253899700836,0.06420000000000001,0.017,0.025,0.145,0.095,1.0
2007-07-31,0.07853403141361248,0.04126213592232997,0.2448979591836733,0.22194760257043988,0.09928229665071786,0.040462427745664664,0.12144702842377253,0.10689170182841079,0.10514586974621998,0.14861172061157757,-0.02941176470588236,-0.0806864362634383,0.135,0.10300000000000001,0.39852698743399806,0.0641,0.012,0.025,0.172,0.144,1.0
2007-08-31,0.05829015544041449,0.0323824209714727,0.19753086419753085,0.288160469667319,0.07665903890160175,0.054676258992805815,0.12020460358056262,0.0887978142076502,0.10136236612778737,0.15404616120653603,-0.08823529411764697,-0.12254328141466453,0.08900000000000001,0.055999999999999994,0.32553738877372496,0.06559999999999999,0.012,0.02,0.136,0.0969999999999999,1.0
2007-09-30,0.0366863905325443,-0.019575856443719397,0.14769975786924938,0.05710172744721698,0.03872437357630987,0.010928961748633892,0.06982543640897743,0.10259917920656636,0.091429479318895,0.15614534997557006,-0.0625,-0.1794468126181279,-0.028999999999999998,-0.091,0.3501831705460017,0.067,0.012,0.023,-0.011,-0.016,2.0
2007-10-31,0.10731707317073158,0.05385252692626352,0.25060827250608275,-0.0037842951750236553,0.10844748858447484,0.056417489421720646,0.06766917293233088,0.11420612813370479,0.11263613745613754,0.1621652222411578,-0.09090909090909083,-0.11596946175287426,0.16,0.051,0.41423289210669534,0.0679,0.022000000000000002,0.03,0.2289999999999999,0.278,1.0
2007-11-30,0.058892815076560634,0.019032513877874857,0.2124105011933175,-0.06165343297524517,0.07786429365962189,0.0440771349862259,0.07750000000000012,0.07436918990703867,0.11110628492577712,0.1661413519991597,-0.0625,-0.15430529002914994,0.077,0.02,0.2857881266749196,0.068,0.022000000000000002,0.035,0.17,0.268,1.0
2007-12-31,0.03833145434047336,0.014834794335805812,0.1741176470588235,0.20490981963927868,0.044642857142857206,0.07056229327453134,0.10696517412935314,0.07187894073139978,0.07532766400802182,0.14911249912964863,-0.06060606060606055,-0.25039857912694996,0.09300000000000001,0.048,0.2795537758965958,0.0708,0.022000000000000002,0.036,0.148,0.2319999999999999,1.0
2008-01-31,0.059466019417475646,0.025741029641185742,0.180327868852459,0.11087645195353746,0.07674943566591441,0.09185185185185185,0.11547911547911527,0.07723577235772372,0.10111050445394554,0.16478602272367016,-0.08333333333333337,-0.19809748892964252,0.11900000000000001,0.045,0.17765711763481917,0.0725,0.004,0.039,0.149,0.317,1.0
2008-02-29,0.02124999999999999,0.055118110236220375,0.15714285714285725,0.1353711790393013,0.06769596199524952,0.0627802690582957,0.06730769230769229,0.07270233196159115,0.09700127997342922,0.16168489659319807,-0.05405405405405406,-0.20702595234381005,0.109,-0.036000000000000004,0.18865843625862322,0.069,0.004,0.036,0.189,0.284,1.0
2008-03-31,0.03917050691244239,0.031050955414012815,0.14855875831485577,0.0766365087812666,0.09843400447427286,0.036988110964332854,0.07823960880195613,0.06127770534550203,0.0871086998138988,0.16242677631711988,-0.02857142857142858,-0.2678845497813509,0.10800000000000001,-0.047,0.15965188793944218,0.069,0.004,0.039,0.184,0.267,1.0
2008-04-30,0.04829210836277964,-0.003162055335968472,0.12035010940919033,0.0332409972299168,0.1128668171557563,0.06188466947960625,0.0987951807228915,0.07460732984293172,0.10787233097149729,0.16586209320731116,-0.05882352941176461,-0.1747929553276102,0.111,-0.063,0.1686015733544135,0.06910000000000001,0.005,0.0409999999999999,0.264,0.293,0.0
2008-05-31,0.026225769669327326,0.010646387832699666,0.11397849462365595,0.04287983059820011,0.0652406417112299,0.04670329670329676,0.10120481927710845,0.05633802816901423,0.1037868623654945,0.16673368000843847,-0.03125,-0.1993465806438094,0.09300000000000001,-0.055,0.08511352379169423,0.0696,0.005,0.049,0.269,0.296,0.0
2008-06-30,0.017584994138335253,0.007936507936507908,0.05906313645621175,-0.16673579427623386,0.06512141280353201,0.04503311258278164,0.0769230769230771,0.06829896907216515,0.09228614537280855,0.1638811590443192,-0.03125,-0.2517876732004217,0.07400000000000001,-0.084,-0.0401864982003417,0.0702,0.005,0.055,0.1639999999999999,0.327,0.0
2008-07-31,0.061893203883495174,0.010101010101010166,0.08401639344262302,-0.21440129449838186,0.06746463547334036,0.05833333333333335,0.08064516129032251,0.04193138500635318,0.10677351774745336,0.1696056489483706,-0.06060606060606055,-0.2288592830700945,0.08900000000000001,-0.087,-0.1925460339930396,0.0712,0.008,0.059,0.356,0.47,0.0
2008-08-31,0.03794369645042828,0.026138909634055185,0.06804123711340204,-0.27990884922142045,0.023379383634431594,0.006821282401091366,0.07534246575342474,0.021329987452948673,0.1229545813307018,0.16571495902888156,0.0,-0.11606143607669916,0.023,-0.087,-0.23952695057780637,0.0731,0.008,0.0559999999999999,0.181,0.364,0.0
2008-09-30,0.0,0.016638935108153063,0.1371308016877637,-0.12256014525646841,0.040570175438596534,0.0418918918918918,0.09790209790209792,0.01488833746898277,0.1256996609938239,0.15892780802960038,0.0,-0.07026241014183021,0.066,-0.028999999999999998,-0.2957978330963833,0.07440000000000001,0.008,0.051,0.276,0.454,0.0
2008-10-31,-0.02753303964757714,-0.00786163522012584,0.040856031128404746,-0.11016144349477675,0.001029866117404854,0.012016021361815676,0.09859154929577452,0.020000000000000018,0.13982280313855577,0.15527848304826675,0.0,0.046041711770223204,-0.015,-0.106,-0.6179446000058153,0.0779,-0.033,0.048,0.078,0.103,0.0
