"날짜","종가","시가","고가","저가","변동 %"
"2005- 08- 30","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 29","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 27","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 26","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 25","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 24","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 23","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 22","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 20","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 19","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 18","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 17","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 16","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 13","3.630","3.630","3.630","3.630","0.00%"
"2005- 08- 12","3.630","3.630","3.630","3.630","-0.55%"
"2005- 08- 11","3.650","3.650","3.650","3.650","-0.54%"
"2005- 08- 10","3.670","3.670","3.670","3.670","0.00%"
"2005- 08- 09","3.670","3.670","3.670","3.670","0.00%"
"2005- 08- 08","3.670","3.670","3.670","3.670","0.00%"
"2005- 08- 06","3.670","3.670","3.670","3.670","0.00%"
"2005- 08- 05","3.670","3.670","3.670","3.670","0.82%"
"2005- 08- 04","3.640","3.640","3.640","3.640","0.00%"
"2005- 08- 03","3.640","3.640","3.640","3.640","1.11%"
"2005- 08- 02","3.600","3.600","3.600","3.600","0.00%"
"2005- 08- 01","3.600","3.600","3.600","3.600","0.00%"
"2005- 07- 30","3.600","3.600","3.600","3.600","0.00%"
"2005- 07- 29","3.600","3.600","3.600","3.600","0.00%"
"2005- 07- 28","3.600","3.600","3.600","3.600","0.00%"
"2005- 07- 27","3.600","3.600","3.600","3.600","0.00%"
"2005- 07- 26","3.600","3.600","3.600","3.600","0.56%"
"2005- 07- 25","3.580","3.580","3.580","3.580","0.00%"
"2005- 07- 23","3.580","3.580","3.580","3.580","0.00%"
"2005- 07- 22","3.580","3.580","3.580","3.580","0.00%"
"2005- 07- 21","3.580","3.580","3.580","3.580","0.00%"
"2005- 07- 20","3.580","3.580","3.580","3.580","-1.38%"
"2005- 07- 19","3.630","3.630","3.630","3.630","0.00%"
"2005- 07- 18","3.630","3.630","3.630","3.630","0.00%"
"2005- 07- 16","3.630","3.630","3.630","3.630","0.00%"
"2005- 07- 15","3.630","3.630","3.630","3.630","0.83%"
"2005- 07- 14","3.600","3.600","3.600","3.600","0.84%"
"2005- 07- 13","3.570","3.570","3.570","3.570","0.00%"
"2005- 07- 12","3.570","3.570","3.570","3.570","-4.03%"
"2005- 07- 11","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 09","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 08","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 07","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 06","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 05","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 04","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 02","3.720","3.720","3.720","3.720","0.00%"
"2005- 07- 01","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 30","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 29","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 28","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 27","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 25","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 24","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 23","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 22","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 21","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 20","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 18","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 17","3.720","3.720","3.720","3.720","0.00%"
"2005- 06- 16","3.720","3.720","3.720","3.720","5.38%"
"2005- 06- 15","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 14","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 13","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 11","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 10","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 09","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 08","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 07","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 04","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 03","3.530","3.530","3.530","3.530","0.00%"
"2005- 06- 02","3.530","3.530","3.530","3.530","-0.56%"
"2005- 06- 01","3.550","3.550","3.550","3.550","-0.56%"
"2005- 05- 31","3.570","3.570","3.570","3.570","0.56%"
"2005- 05- 30","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 28","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 27","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 26","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 25","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 24","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 23","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 21","3.550","3.550","3.550","3.550","0.00%"
"2005- 05- 20","3.550","3.550","3.550","3.550","-0.56%"
"2005- 05- 19","3.570","3.570","3.570","3.570","0.00%"
"2005- 05- 18","3.570","3.570","3.570","3.570","0.00%"
"2005- 05- 17","3.570","3.570","3.570","3.570","-0.56%"
"2005- 05- 16","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 14","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 13","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 12","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 11","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 10","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 09","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 07","3.590","3.590","3.590","3.590","0.00%"
"2005- 05- 06","3.590","3.590","3.590","3.590","-1.10%"
"2005- 05- 04","3.630","3.630","3.630","3.630","0.00%"
"2005- 05- 03","3.630","3.630","3.630","3.630","0.00%"
"2005- 05- 02","3.630","3.630","3.630","3.630","0.00%"
"2005- 04- 30","3.630","3.630","3.630","3.630","0.00%"
"2005- 04- 29","3.630","3.630","3.630","3.630","0.00%"
"2005- 04- 28","3.630","3.630","3.630","3.630","0.00%"
"2005- 04- 27","3.630","3.630","3.630","3.630","-0.27%"
"2005- 04- 26","3.640","3.640","3.640","3.640","0.00%"
"2005- 04- 25","3.640","3.640","3.640","3.640","0.00%"
"2005- 04- 23","3.640","3.640","3.640","3.640","0.00%"
"2005- 04- 22","3.640","3.640","3.640","3.640","-4.46%"
"2005- 04- 21","3.810","3.810","3.810","3.810","0.00%"
"2005- 04- 20","3.810","3.810","3.810","3.810","0.00%"
"2005- 04- 19","3.810","3.810","3.810","3.810","0.00%"
"2005- 04- 18","3.810","3.810","3.810","3.810","0.00%"
"2005- 04- 16","3.810","3.810","3.810","3.810","0.00%"
"2005- 04- 15","3.810","3.810","3.810","3.810","0.00%"
"2005- 04- 14","3.810","3.810","3.810","3.810","1.87%"
"2005- 04- 13","3.740","3.740","3.740","3.740","0.00%"
"2005- 04- 12","3.740","3.740","3.740","3.740","0.00%"
"2005- 04- 11","3.740","3.740","3.740","3.740","0.00%"
"2005- 04- 09","3.740","3.740","3.740","3.740","0.00%"
"2005- 04- 08","3.740","3.740","3.740","3.740","0.00%"
"2005- 04- 07","3.740","3.740","3.740","3.740","1.36%"
"2005- 04- 06","3.690","3.690","3.690","3.690","0.00%"
"2005- 04- 04","3.690","3.690","3.690","3.690","0.00%"
"2005- 04- 02","3.690","3.690","3.690","3.690","0.00%"
"2005- 04- 01","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 31","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 30","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 29","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 28","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 26","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 25","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 24","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 23","3.690","3.690","3.690","3.690","0.54%"
"2005- 03- 22","3.670","3.670","3.670","3.670","0.00%"
"2005- 03- 21","3.670","3.670","3.670","3.670","0.00%"
"2005- 03- 19","3.670","3.670","3.670","3.670","0.00%"
"2005- 03- 18","3.670","3.670","3.670","3.670","0.00%"
"2005- 03- 17","3.670","3.670","3.670","3.670","0.00%"
"2005- 03- 16","3.670","3.670","3.670","3.670","0.00%"
"2005- 03- 15","3.670","3.670","3.670","3.670","-0.54%"
"2005- 03- 14","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 12","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 11","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 10","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 09","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 08","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 07","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 05","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 04","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 03","3.690","3.690","3.690","3.690","0.00%"
"2005- 03- 02","3.690","3.690","3.690","3.690","0.00%"
"2005- 02- 28","3.690","3.690","3.690","3.690","0.00%"
"2005- 02- 26","3.690","3.690","3.690","3.690","0.00%"
"2005- 02- 25","3.690","3.690","3.690","3.690","0.00%"
"2005- 02- 24","3.690","3.690","3.690","3.690","0.00%"
"2005- 02- 23","3.690","3.690","3.690","3.690","0.00%"
"2005- 02- 22","3.690","3.690","3.690","3.690","0.00%"
"2005- 02- 21","3.690","3.690","3.690","3.690","-1.86%"
"2005- 02- 19","3.760","3.760","3.760","3.760","0.00%"
"2005- 02- 18","3.760","3.760","3.760","3.760","0.00%"
"2005- 02- 17","3.760","3.760","3.760","3.760","0.00%"
"2005- 02- 16","3.760","3.760","3.760","3.760","-1.57%"
"2005- 02- 15","3.820","3.820","3.820","3.820","0.00%"
"2005- 02- 14","3.820","3.820","3.820","3.820","-1.04%"
"2005- 02- 12","3.860","3.860","3.860","3.860","0.00%"
"2005- 02- 11","3.860","3.860","3.860","3.860","2.93%"
"2005- 02- 07","3.750","3.750","3.750","3.750","0.00%"
"2005- 02- 05","3.750","3.750","3.750","3.750","0.00%"
"2005- 02- 04","3.750","3.750","3.750","3.750","0.00%"
"2005- 02- 03","3.750","3.750","3.750","3.750","0.00%"
"2005- 02- 02","3.750","3.750","3.750","3.750","1.35%"
"2005- 02- 01","3.700","3.700","3.700","3.700","2.49%"
"2005- 01- 31","3.610","3.610","3.610","3.610","0.00%"
"2005- 01- 29","3.610","3.610","3.610","3.610","0.00%"
"2005- 01- 28","3.610","3.610","3.610","3.610","-0.55%"
"2005- 01- 27","3.630","3.630","3.630","3.630","-0.55%"
"2005- 01- 26","3.650","3.650","3.650","3.650","0.83%"
"2005- 01- 25","3.620","3.620","3.620","3.620","3.43%"
"2005- 01- 24","3.500","3.500","3.500","3.500","0.00%"
"2005- 01- 22","3.500","3.500","3.500","3.500","0.00%"
"2005- 01- 21","3.500","3.500","3.500","3.500","1.16%"
"2005- 01- 20","3.460","3.460","3.460","3.460","0.00%"
"2005- 01- 19","3.460","3.460","3.460","3.460","0.87%"
"2005- 01- 18","3.430","3.430","3.430","3.430","0.00%"
"2005- 01- 17","3.430","3.430","3.430","3.430","0.00%"
"2005- 01- 15","3.430","3.430","3.430","3.430","0.00%"
"2005- 01- 14","3.430","3.430","3.430","3.430","2.08%"
"2005- 01- 13","3.360","3.360","3.360","3.360","0.00%"
"2005- 01- 12","3.360","3.360","3.360","3.360","1.20%"
"2005- 01- 11","3.320","3.320","3.320","3.320","0.00%"
"2005- 01- 10","3.320","3.320","3.320","3.320","-0.30%"
"2005- 01- 08","3.330","3.330","3.330","3.330","0.00%"
"2005- 01- 07","3.330","3.330","3.330","3.330","0.00%"
"2005- 01- 06","3.330","3.330","3.330","3.330","-0.30%"
"2005- 01- 05","3.340","3.340","3.340","3.340","0.30%"
"2005- 01- 04","3.330","3.330","3.330","3.330","0.00%"
"2005- 01- 03","3.330","3.330","3.330","3.330","0.00%"
"2004- 12- 31","3.330","3.330","3.330","3.330","0.00%"
"2004- 12- 30","3.330","3.330","3.330","3.330","0.00%"
"2004- 12- 29","3.330","3.330","3.330","3.330","0.00%"
"2004- 12- 28","3.330","3.330","3.330","3.330","-0.89%"
"2004- 12- 27","3.360","3.360","3.360","3.360","1.20%"
"2004- 12- 24","3.320","3.320","3.320","3.320","0.00%"
"2004- 12- 23","3.320","3.320","3.320","3.320","-0.30%"
"2004- 12- 22","3.330","3.330","3.330","3.330","0.91%"
"2004- 12- 21","3.300","3.300","3.300","3.300","0.00%"
"2004- 12- 20","3.300","3.300","3.300","3.300","0.00%"
"2004- 12- 18","3.300","3.300","3.300","3.300","0.00%"
"2004- 12- 17","3.300","3.300","3.300","3.300","0.00%"
"2004- 12- 16","3.300","3.300","3.300","3.300","0.00%"
"2004- 12- 15","3.300","3.300","3.300","3.300","0.00%"
"2004- 12- 14","3.300","3.300","3.300","3.300","0.00%"
"2004- 12- 13","3.300","3.300","3.300","3.300","0.92%"
"2004- 12- 11","3.270","3.270","3.270","3.270","0.00%"
"2004- 12- 10","3.270","3.270","3.270","3.270","0.00%"
"2004- 12- 09","3.270","3.270","3.270","3.270","-0.30%"
"2004- 12- 08","3.280","3.280","3.280","3.280","0.00%"
"2004- 12- 07","3.280","3.280","3.280","3.280","0.00%"
"2004- 12- 06","3.280","3.280","3.280","3.280","0.00%"
"2004- 12- 04","3.280","3.280","3.280","3.280","0.00%"
"2004- 12- 03","3.280","3.280","3.280","3.280","0.00%"
"2004- 12- 02","3.280","3.280","3.280","3.280","0.00%"
"2004- 12- 01","3.280","3.280","3.280","3.280","-0.61%"
"2004- 11- 30","3.300","3.300","3.300","3.300","0.00%"
"2004- 11- 29","3.300","3.300","3.300","3.300","0.00%"
"2004- 11- 27","3.300","3.300","3.300","3.300","0.00%"
"2004- 11- 26","3.300","3.300","3.300","3.300","0.61%"
"2004- 11- 25","3.280","3.280","3.280","3.280","-0.30%"
"2004- 11- 24","3.290","3.290","3.290","3.290","0.30%"
"2004- 11- 23","3.280","3.280","3.280","3.280","0.00%"
"2004- 11- 22","3.280","3.280","3.280","3.280","0.00%"
"2004- 11- 20","3.280","3.280","3.280","3.280","0.00%"
"2004- 11- 19","3.280","3.280","3.280","3.280","0.00%"
"2004- 11- 18","3.280","3.280","3.280","3.280","0.00%"
"2004- 11- 17","3.280","3.280","3.280","3.280","0.00%"
"2004- 11- 16","3.280","3.280","3.280","3.280","-4.93%"
"2004- 11- 15","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 13","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 12","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 11","3.450","3.450","3.450","3.450","0.29%"
"2004- 11- 10","3.440","3.440","3.440","3.440","-1.15%"
"2004- 11- 09","3.480","3.480","3.480","3.480","0.00%"
"2004- 11- 08","3.480","3.480","3.480","3.480","0.87%"
"2004- 11- 06","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 05","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 04","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 03","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 02","3.450","3.450","3.450","3.450","0.00%"
"2004- 11- 01","3.450","3.450","3.450","3.450","0.00%"
"2004- 10- 30","3.450","3.450","3.450","3.450","0.00%"
"2004- 10- 29","3.450","3.450","3.450","3.450","0.00%"
"2004- 10- 28","3.450","3.450","3.450","3.450","-0.29%"
"2004- 10- 27","3.460","3.460","3.460","3.460","0.29%"
"2004- 10- 26","3.450","3.450","3.450","3.450","-0.29%"
"2004- 10- 25","3.460","3.460","3.460","3.460","-0.86%"
"2004- 10- 23","3.490","3.490","3.490","3.490","0.00%"
"2004- 10- 22","3.490","3.490","3.490","3.490","-0.29%"
"2004- 10- 21","3.500","3.500","3.500","3.500","0.00%"
"2004- 10- 20","3.500","3.500","3.500","3.500","-0.28%"
"2004- 10- 19","3.510","3.510","3.510","3.510","0.29%"
"2004- 10- 18","3.500","3.500","3.500","3.500","0.00%"
"2004- 10- 16","3.500","3.500","3.500","3.500","0.00%"
"2004- 10- 15","3.500","3.500","3.500","3.500","-0.57%"
"2004- 10- 14","3.520","3.520","3.520","3.520","-0.28%"
"2004- 10- 13","3.530","3.530","3.530","3.530","-0.28%"
"2004- 10- 12","3.540","3.540","3.540","3.540","0.00%"
"2004- 10- 11","3.540","3.540","3.540","3.540","0.00%"
"2004- 10- 09","3.540","3.540","3.540","3.540","0.00%"
"2004- 10- 08","3.540","3.540","3.540","3.540","0.28%"
"2004- 10- 07","3.530","3.530","3.530","3.530","3.82%"
"2004- 10- 06","3.400","3.400","3.400","3.400","-0.87%"
"2004- 10- 04","3.430","3.430","3.430","3.430","-1.72%"
"2004- 10- 01","3.490","3.490","3.490","3.490","-4.12%"
"2004- 09- 30","3.640","3.640","3.640","3.640","4.00%"
"2004- 09- 23","3.500","3.500","3.500","3.500","0.00%"
"2004- 09- 22","3.500","3.500","3.500","3.500","-0.57%"
"2004- 09- 20","3.520","3.520","3.520","3.520","0.57%"
"2004- 09- 16","3.500","3.500","3.500","3.500","-0.28%"
"2004- 09- 15","3.510","3.510","3.510","3.510","-0.57%"
"2004- 09- 14","3.530","3.530","3.530","3.530","0.57%"
"2004- 09- 13","3.510","3.510","3.510","3.510","0.00%"
"2004- 09- 09","3.510","3.510","3.510","3.510","0.00%"
"2004- 09- 08","3.510","3.510","3.510","3.510","-0.57%"
"2004- 09- 07","3.530","3.530","3.530","3.530","-0.28%"
"2004- 09- 03","3.540","3.540","3.540","3.540","0.28%"
"2004- 09- 02","3.530","3.530","3.530","3.530","-4.08%"
"2004- 08- 16","3.680","3.680","3.680","3.680","0.00%"
"2004- 08- 13","3.680","3.680","3.680","3.680","-1.60%"
"2004- 08- 12","3.740","3.740","3.740","3.740","-5.79%"
"2004- 08- 06","3.970","3.970","3.970","3.970","0.25%"
"2004- 08- 05","3.960","3.960","3.960","3.960","0.51%"
"2004- 08- 04","3.940","3.940","3.940","3.940","-0.25%"
"2004- 08- 02","3.950","3.950","3.950","3.950","-1.74%"
"2004- 07- 19","4.020","4.020","4.020","4.020","-0.99%"
"2004- 07- 05","4.060","4.060","4.060","4.060","-0.25%"
"2004- 07- 01","4.070","4.070","4.070","4.070","0.25%"
"2004- 06- 30","4.060","4.060","4.060","4.060","-0.49%"
"2004- 06- 29","4.080","4.080","4.080","4.080","-1.21%"
"2004- 06- 23","4.130","4.130","4.130","4.130","-0.48%"
"2004- 06- 22","4.150","4.150","4.150","4.150","1.97%"
"2004- 06- 10","4.070","4.070","4.070","4.070","0.49%"
"2004- 06- 02","4.050","4.050","4.050","4.050","0.50%"
"2004- 06- 01","4.030","4.030","4.030","4.030","0.00%"
"2004- 05- 25","4.030","4.030","4.030","4.030","-0.49%"
"2004- 05- 24","4.050","4.050","4.050","4.050","-0.25%"
"2004- 05- 21","4.060","4.060","4.060","4.060","0.00%"
"2004- 05- 13","4.060","4.060","4.060","4.060","0.00%"
"2004- 05- 12","4.060","4.060","4.060","4.060","0.00%"
"2004- 04- 29","4.060","4.060","4.060","4.060","0.25%"
"2004- 04- 28","4.050","4.050","4.050","4.050","-1.70%"
"2004- 04- 22","4.120","4.120","4.120","4.120","0.73%"
"2004- 04- 14","4.090","4.090","4.090","4.090","-3.54%"
"2004- 04- 08","4.240","4.240","4.240","4.240","0.00%"
"2004- 04- 07","4.240","4.240","4.240","4.240","2.17%"
"2004- 03- 05","4.150","4.150","4.150","4.150","-1.19%"
"2004- 02- 17","4.200","4.200","4.200","4.200","-2.10%"
"2004- 02- 12","4.290","4.290","4.290","4.290","-4.03%"
"2004- 01- 27","4.470","4.470","4.470","4.470","-2.83%"
"2004- 01- 07","4.600","4.600","4.600","4.600","0.66%"
"2003- 12- 29","4.570","4.570","4.570","4.570","-0.87%"
"2003- 12- 23","4.610","4.610","4.610","4.610","-0.65%"
"2003- 12- 12","4.640","4.640","4.640","4.640","-0.43%"
"2003- 12- 05","4.660","4.660","4.660","4.660","3.56%"
"2003- 11- 25","4.500","4.500","4.500","4.500","11.94%"
"2003- 10- 08","4.020","4.020","4.020","4.020","-2.90%"
"2003- 09- 05","4.140","4.140","4.140","4.140","-2.13%"
"2003- 08- 25","4.230","4.230","4.230","4.230","-0.47%"
"2003- 08- 04","4.250","4.250","4.250","4.250","-2.30%"
"2003- 08- 01","4.350","4.350","4.350","4.350","2.11%"
"2003- 07- 31","4.260","4.260","4.260","4.260","0.24%"
"2003- 07- 30","4.250","4.250","4.250","4.250","0.71%"
"2003- 07- 15","4.220","4.220","4.220","4.220","0.72%"
"2003- 07- 11","4.190","4.190","4.190","4.190","-3.90%"
"2003- 07- 09","4.360","4.360","4.360","4.360","-2.02%"
"2003- 07- 07","4.450","4.450","4.450","4.450","1.83%"
"2003- 07- 03","4.370","4.370","4.370","4.370","-0.68%"
"2003- 07- 02","4.400","4.400","4.400","4.400","-1.79%"
"2003- 06- 30","4.480","4.480","4.480","4.480","3.94%"
"2003- 06- 27","4.310","4.310","4.310","4.310","-1.60%"
"2003- 06- 25","4.380","4.380","4.380","4.380","2.58%"
"2003- 06- 19","4.270","4.270","4.270","4.270","1.43%"
"2003- 06- 17","4.210","4.210","4.210","4.210","-0.94%"
"2003- 06- 16","4.250","4.250","4.250","4.250","1.67%"
"2003- 06- 10","4.180","4.180","4.180","4.180","-0.48%"
"2003- 06- 09","4.200","4.200","4.200","4.200","0.24%"
"2003- 06- 05","4.190","4.190","4.190","4.190","-1.41%"
"2003- 05- 29","4.250","4.250","4.250","4.250","-0.47%"
"2003- 05- 27","4.270","4.270","4.270","4.270","0.00%"
"2003- 05- 19","4.270","4.270","4.270","4.270","-0.93%"
"2003- 05- 15","4.310","4.310","4.310","4.310","-1.82%"
"2003- 05- 12","4.390","4.390","4.390","4.390","0.23%"
"2003- 05- 09","4.380","4.380","4.380","4.380","-2.67%"
"2003- 04- 29","4.500","4.500","4.500","4.500","0.22%"
"2003- 04- 28","4.490","4.490","4.490","4.490","-1.54%"
"2003- 04- 24","4.560","4.560","4.560","4.560","-0.87%"
"2003- 04- 18","4.600","4.600","4.600","4.600","-1.71%"
"2003- 04- 17","4.680","4.680","4.680","4.680","1.96%"
"2003- 04- 14","4.590","4.590","4.590","4.590","-0.22%"
"2003- 04- 11","4.600","4.600","4.600","4.600","-1.08%"
"2003- 04- 10","4.650","4.650","4.650","4.650","0.00%"
"2003- 04- 09","4.650","4.650","4.650","4.650","0.22%"
"2003- 04- 08","4.640","4.640","4.640","4.640","1.53%"
"2003- 04- 04","4.570","4.570","4.570","4.570","-4.99%"
"2003- 03- 20","4.810","4.810","4.810","4.810","-0.41%"
"2003- 03- 19","4.830","4.830","4.830","4.830","-2.62%"
"2003- 03- 18","4.960","4.960","4.960","4.960","9.49%"
"2003- 03- 13","4.530","4.530","4.530","4.530","-1.52%"
"2003- 02- 24","4.600","4.600","4.600","4.600","-0.65%"
"2003- 02- 20","4.630","4.630","4.630","4.630","-1.28%"
"2003- 02- 17","4.690","4.690","4.690","4.690","1.52%"
"2003- 02- 14","4.620","4.620","4.620","4.620","-0.43%"
"2003- 01- 29","4.640","4.640","4.640","4.640","-1.69%"
"2003- 01- 24","4.720","4.720","4.720","4.720","1.51%"
"2003- 01- 23","4.650","4.650","4.650","4.650","-1.27%"
"2003- 01- 21","4.710","4.710","4.710","4.710","-0.63%"
"2003- 01- 20","4.740","4.740","4.740","4.740","0.21%"
"2003- 01- 17","4.730","4.730","4.730","4.730","-0.42%"
"2003- 01- 16","4.750","4.750","4.750","4.750","-0.63%"
"2003- 01- 14","4.780","4.780","4.780","4.780","-2.65%"
"2003- 01- 13","4.910","4.910","4.910","4.910","1.03%"
"2003- 01- 10","4.860","4.860","4.860","4.860","-0.41%"
"2003- 01- 09","4.880","4.880","4.880","4.880","-0.41%"
"2003- 01- 08","4.900","4.900","4.900","4.900","-0.61%"
"2003- 01- 06","4.930","4.930","4.930","4.930","-0.60%"
"2003- 01- 03","4.960","4.960","4.960","4.960","-0.60%"
"2003- 01- 02","4.990","4.990","4.990","4.990","-0.60%"
"2002- 12- 31","5.020","5.020","5.020","5.020","0.00%"
"2002- 12- 30","5.020","5.020","5.020","5.020","1.21%"
"2002- 12- 24","4.960","4.960","4.960","4.960","0.40%"
"2002- 12- 18","4.940","4.940","4.940","4.940","0.00%"
"2002- 12- 13","4.940","4.940","4.940","4.940","-1.59%"
"2002- 12- 02","5.020","5.020","5.020","5.020","0.60%"
"2002- 11- 28","4.990","4.990","4.990","4.990","0.00%"
"2002- 11- 27","4.990","4.990","4.990","4.990","-0.20%"
"2002- 11- 25","5.000","5.000","5.000","5.000","1.21%"
"2002- 11- 19","4.940","4.940","4.940","4.940","-2.18%"
"2002- 11- 18","5.050","5.050","5.050","5.050","1.41%"
"2002- 11- 11","4.980","4.980","4.980","4.980","-2.35%"
"2002- 11- 06","5.100","5.100","5.100","5.100","0.79%"
"2002- 11- 05","5.060","5.060","5.060","5.060","0.20%"
"2002- 11- 04","5.050","5.050","5.050","5.050","-0.39%"
"2002- 11- 01","5.070","5.070","5.070","5.070","-0.98%"
"2002- 10- 24","5.120","5.120","5.120","5.120","-0.78%"
"2002- 10- 22","5.160","5.160","5.160","5.160","-0.77%"
"2002- 10- 18","5.200","5.200","5.200","5.200","2.97%"
"2002- 10- 17","5.050","5.050","5.050","5.050","-1.17%"
"2002- 10- 16","5.110","5.110","5.110","5.110","-0.20%"
"2002- 10- 15","5.120","5.120","5.120","5.120","0.79%"
"2002- 10- 10","5.080","5.080","5.080","5.080","0.79%"
"2002- 10- 02","5.040","5.040","5.040","5.040","0.40%"
"2002- 10- 01","5.020","5.020","5.020","5.020","-0.59%"
"2002- 09- 27","5.050","5.050","5.050","5.050","0.40%"
"2002- 09- 25","5.030","5.030","5.030","5.030","0.60%"
"2002- 09- 13","5.000","5.000","5.000","5.000","-0.60%"
"2002- 09- 12","5.030","5.030","5.030","5.030","0.20%"
"2002- 09- 11","5.020","5.020","5.020","5.020","1.41%"
"2002- 09- 05","4.950","4.950","4.950","4.950","-1.98%"
"2002- 08- 23","5.050","5.050","5.050","5.050","1.20%"
"2002- 08- 20","4.990","4.990","4.990","4.990","0.00%"
"2002- 08- 19","4.990","4.990","4.990","4.990","-0.20%"
"2002- 08- 13","5.000","5.000","5.000","5.000","-0.99%"
"2002- 08- 09","5.050","5.050","5.050","5.050","-4.17%"
"2002- 07- 30","5.270","5.270","5.270","5.270","3.33%"
"2002- 07- 26","5.100","5.100","5.100","5.100","-1.92%"
"2002- 07- 19","5.200","5.200","5.200","5.200","-1.14%"
"2002- 07- 15","5.260","5.260","5.260","5.260","-0.94%"
"2002- 07- 12","5.310","5.310","5.310","5.310","0.19%"
"2002- 07- 11","5.300","5.300","5.300","5.300","0.00%"
"2002- 07- 10","5.300","5.300","5.300","5.300","-1.12%"
"2002- 07- 09","5.360","5.360","5.360","5.360","0.19%"
"2002- 07- 08","5.350","5.350","5.350","5.350","-0.56%"
