,CDS_premium_AA,CDS_premium_BBB,spread_3y,bond_spread,CD_3mon,CP_3mon,credit_int_rate,deposit_int_rate,credit_deposit_spread,overnight_rate
2002-04-01,0.007309523809523809,0.04724285714285714,0.02471428571428572,0.008276190476190475,0.04786190476190477,0.049071428571428564,0.0675,0.0472,0.0203,0.03998571428571429
2002-05-01,0.007740909090909092,0.047363636363636365,0.02078636363636364,0.007972727272727272,0.048072727272727274,0.04930000000000001,0.06730000000000001,0.0479,0.0194,0.04218636363636364
2002-06-01,0.008255555555555554,0.04765,0.01673333333333333,0.00836111111111111,0.048488888888888894,0.049550000000000004,0.0671,0.048,0.0191,0.042777777777777776
2002-07-01,0.008876190476190477,0.04800476190476191,0.014485714285714291,0.008414285714285716,0.049123809523809535,0.05017142857142857,0.0672,0.04820000000000001,0.019,0.04264761904761905
2002-08-01,0.008523809523809524,0.046747619047619045,0.011295238095238089,0.008614285714285715,0.048023809523809524,0.04896190476190476,0.0665,0.047400000000000005,0.0191,0.04269047619047619
2002-09-01,0.006925000000000001,0.04528499999999999,0.01119,0.007945,0.048119999999999996,0.049115000000000006,0.0664,0.047400000000000005,0.019,0.042894999999999996
2002-10-01,0.0062,0.04330454545454545,0.01140454545454545,0.007231818181818181,0.049100000000000005,0.05003636363636364,0.067,0.0472,0.0198,0.04283181818181817
2002-11-01,0.006076190476190476,0.04110952380952381,0.01038571428571429,0.0051095238095238095,0.04910476190476191,0.05045714285714287,0.0665,0.0471,0.0194,0.042833333333333334
2002-12-01,0.00599,0.040244999999999996,0.010324999999999999,0.004835,0.049,0.050275,0.0658,0.046900000000000004,0.0189,0.042984999999999995
2003-01-01,0.005171428571428572,0.038866666666666674,0.007119047619047619,0.004652380952380952,0.047042857142857136,0.04838095238095238,0.0651,0.0463,0.0188,0.04262380952380952
2003-02-01,0.005200000000000001,0.03849,0.00481,0.004189999999999998,0.045385,0.046585,0.0639,0.044500000000000005,0.0194,0.042960000000000005
2003-03-01,0.006519047619047619,0.038357142857142854,0.005347619047619048,0.004138095238095238,0.047595238095238086,0.05044761904761905,0.06480000000000001,0.043,0.021800000000000003,0.04190952380952381
2003-04-01,0.00795,0.03907727272727273,0.00345,0.004363636363636363,0.04615454545454546,0.052477272727272734,0.0641,0.0433,0.020800000000000003,0.04229090909090909
2003-05-01,0.009963157894736842,0.04076842105263157,0.0020157894736842112,0.0040999999999999995,0.04387894736842106,0.05031052631578947,0.06280000000000001,0.0422,0.0206,0.040610526315789465
2003-06-01,0.012095,0.042980000000000004,0.0006799999999999999,0.00393,0.04281499999999999,0.046925,0.062400000000000004,0.0415,0.0209,0.039935
2003-07-01,0.01282272727272727,0.04373636363636364,0.005363636363636363,0.005840909090909091,0.04147727272727272,0.04537727272727273,0.062000000000000006,0.0409,0.0211,0.03822272727272727
2003-08-01,0.0125,0.044405,0.00867,0.006405000000000001,0.03896,0.042635,0.060300000000000006,0.0394,0.0209,0.03727
2003-09-01,0.009921052631578949,0.04621052631578947,0.004968421052631579,0.005263157894736842,0.03834736842105263,0.04115789473684211,0.059699999999999996,0.0385,0.0212,0.03716315789473684
2003-10-01,0.009063636363636364,0.047709090909090916,0.005277272727272727,0.005904545454545455,0.03930909090909091,0.041122727272727276,0.06,0.0381,0.0219,0.037263636363636374
2003-11-01,0.007634999999999999,0.04871,0.0102,0.00575,0.04226,0.043285000000000004,0.0613,0.0394,0.0219,0.03764
2003-12-01,0.0073318181818181815,0.050190909090909085,0.01123636363636364,0.005581818181818181,0.04342727272727273,0.04508181818181819,0.062000000000000006,0.0412,0.020800000000000003,0.037613636363636356
2004-01-01,0.007816666666666668,0.051072222222222234,0.01134444444444445,0.005372222222222223,0.04262777777777778,0.04531111111111113,0.0625,0.0415,0.021,0.037666666666666675
2004-02-01,0.008015000000000001,0.052005,0.01075,0.0060750000000000005,0.04075,0.043555,0.0609,0.0402,0.0207,0.037425
2004-03-01,0.00789090909090909,0.05263181818181819,0.008336363636363637,0.006713636363636364,0.03933181818181818,0.04166363636363636,0.061200000000000004,0.039,0.0222,0.03753636363636363
2004-04-01,0.0075049999999999995,0.052165,0.007925,0.0070799999999999995,0.039115000000000004,0.041355,0.0602,0.039,0.0212,0.037469999999999996
2004-05-01,0.006847368421052632,0.0515421052631579,0.0063789473684210535,0.007673684210526316,0.03897368421052632,0.0409,0.059699999999999996,0.0382,0.0215,0.03751578947368421
2004-06-01,0.00629090909090909,0.05089090909090909,0.005309090909090909,0.0073363636363636365,0.03906818181818182,0.040218181818181827,0.060599999999999994,0.0383,0.0223,0.03751818181818181
2004-07-01,0.0058,0.05029545454545455,0.004409090909090909,0.006909090909090909,0.039063636363636356,0.0402,0.0596,0.0384,0.0212,0.03755454545454546
2004-08-01,0.005577272727272728,0.04979545454545454,0.002304545454545455,0.005063636363636364,0.03701363636363636,0.03844090909090909,0.0581,0.0366,0.0215,0.03601363636363637
2004-09-01,0.005131578947368422,0.04928421052631579,0.0009105263157894737,0.005457894736842106,0.035236842105263164,0.03691052631578947,0.05740000000000001,0.0351,0.0223,0.03513684210526316
2004-10-01,0.004680952380952381,0.048647619047619044,0.00039047619047619055,0.005076190476190476,0.03523333333333333,0.03667142857142857,0.0571,0.0348,0.0223,0.03508095238095238
2004-11-01,0.004454545454545455,0.04841818181818182,0.0007636363636363636,0.005431818181818181,0.03423636363636363,0.03566363636363636,0.055999999999999994,0.0342,0.021800000000000003,0.03351818181818182
2004-12-01,0.004513043478260871,0.048660869565217396,0.0002739130434782609,0.005760869565217391,0.03393913043478261,0.03530434782608695,0.0552,0.034100000000000005,0.0211,0.03260869565217391
2005-01-01,0.004661904761904762,0.048876190476190476,0.003980952380952381,0.007709523809523811,0.03474285714285715,0.03636190476190476,0.0558,0.034,0.021800000000000003,0.03251904761904762
2005-02-01,0.004441176470588235,0.04865882352941177,0.009370588235294117,0.006929411764705882,0.0358764705882353,0.03757058823529412,0.0553,0.0346,0.0207,0.03255882352941176
2005-03-01,0.004340909090909091,0.04701818181818182,0.007909090909090909,0.007318181818181817,0.03549090909090909,0.03733636363636364,0.0563,0.0349,0.021400000000000002,0.03233636363636364
2005-04-01,0.004225,0.04500999999999999,0.00605,0.008295,0.035155,0.03696,0.0559,0.035,0.0209,0.03251
2005-05-01,0.004133333333333333,0.04398571428571429,0.004595238095238096,0.007119047619047619,0.03506666666666667,0.0364,0.055,0.0347,0.0203,0.03281904761904762
2005-06-01,0.003942857142857142,0.04364285714285715,0.0054,0.006666666666666666,0.035133333333333336,0.03636666666666667,0.055,0.0344,0.0206,0.03267142857142857
2005-07-01,0.003995238095238096,0.04374761904761905,0.008661904761904763,0.0077761904761904765,0.03509047619047619,0.0363952380952381,0.055099999999999996,0.0347,0.0204,0.03233809523809524
2005-08-01,0.004177272727272727,0.04408636363636364,0.01084545454545454,0.007431818181818183,0.03495454545454546,0.036240909090909094,0.054900000000000004,0.0348,0.0201,0.032427272727272735
2005-09-01,0.003961904761904762,0.04338095238095238,0.012695238095238091,0.006290476190476191,0.0369904761904762,0.038195238095238095,0.056100000000000004,0.038,0.0181,0.03237142857142858
2005-10-01,0.00392,0.042030000000000005,0.01369,0.005575,0.039255,0.041159999999999995,0.057300000000000004,0.0386,0.0187,0.034315000000000005
2005-11-01,0.004045454545454545,0.04167727272727273,0.01595909090909091,0.0058772727272727275,0.03956363636363637,0.04118181818181818,0.0571,0.0396,0.0175,0.03492727272727273
2005-12-01,0.004295454545454545,0.041445454545454556,0.013690909090909089,0.005368181818181819,0.040386363636363644,0.04260909090909091,0.05740000000000001,0.0414,0.016,0.03681818181818182
2006-01-01,0.004771428571428571,0.04163809523809524,0.01271428571428571,0.005566666666666668,0.04151904761904762,0.043942857142857145,0.0579,0.0414,0.0165,0.03740952380952381
