,export,import,exp_price_index,imp_price_idx,dollar,bis_rate,finance_balance,capital_balance,current_balance
2003-07-01,0.15203492241499728,0.14320614700701118,0.008056872037914609,0.03222206723392396,-0.011148365465213694,0.01530561864323099,-3.3262411347517733,3.0,-10.987158908507224
2003-08-01,0.10145045063761216,0.05292140404553347,0.014662756598240456,0.026036644165863043,-0.001271509705857432,0.0021396615444466693,-0.49832863603591804,-1.0476190476190477,-2.194932972574099
2003-09-01,0.2244710596101811,0.11852982671745971,0.009619918890879875,-0.015210660923408392,-0.023849940587336693,-0.0025232919254657427,1.867949011525838,-0.7692307692307692,1.0076663600122662
2003-10-01,0.2548951222563267,0.1968267347158703,0.028693586698337326,-0.00789369819760577,0.02869315711677256,-0.031037166763961843,0.3238164314914944,-1.3333333333333333,3.0571656777727068
2003-11-01,0.20040896094846716,0.1262963314715313,0.04175405147759759,0.06374501992031867,0.016059504691065873,-0.020885631087458556,8.859279609279609,-0.6551724137931034,3.1823596142938166
2003-12-01,0.3129510907502533,0.2195293842168844,0.04683663833805474,0.06466792148427003,-0.0079028367024373,-0.009024715413803897,2.6410629777939576,22.142857142857146,1.7414301511242165
2004-01-01,0.32592258999013346,0.11824186974692652,0.05187106335679892,0.07435043304463695,-0.01584772765386555,0.017489392528200476,-1.6670900142879823,-6.374999999999999,-1.9683068083359934
2004-02-01,0.43486240870891013,0.26051512619825545,0.04556661492101166,0.0368224539719324,0.0021300161881230295,0.0029495524816924856,-42.46279069767442,-6.5,-2.6300999729802754
2004-03-01,0.37688156136512174,0.20477735118555707,0.05582680792261652,0.03301290159372616,-0.02516578813127024,0.016428354122300037,1.6940122583686943,-1.4146341463414636,-14.215181058495823
2004-04-01,0.36657429949202913,0.2758503143932205,0.10014238253440921,0.08217362491716385,0.02328623757195203,-0.003591739000299299,-2.4198633736205992,-1.012779552715655,-1.5393771077167226
2004-05-01,0.41960536905873846,0.3232666170843621,0.11006647673314363,0.14616635058249794,-0.0112503196113527,0.0077100230299389505,1.68902004680981,0.9047619047619047,-85.61208576998051
2004-06-01,0.3832817237401853,0.38100649970833644,0.10533282904689867,0.1240372922578028,-0.003965175415912348,0.005862480127186043,0.4548243301538608,0.33333333333333326,0.720262510254307
2004-07-01,0.36107978673010654,0.23439973800515412,0.11490362012223798,0.14256756756756772,0.012548680225010989,-0.00671737627185609,0.7958672086720866,-1.5,2.4275152684024426
2004-08-01,0.28771537510760803,0.33844488293642594,0.13033749766921487,0.16648764769065516,-0.0145299145299147,0.01233217304823464,2.1147112620851845,4.0,0.690201729106628
2004-09-01,0.22384305533573023,0.2519985625654271,0.1433909388136385,0.17044833242208846,-0.0010407632263660371,-0.005894488653109375,0.1989194368296383,0.2222222222222221,0.26644264548648233
2004-10-01,0.197236665308129,0.23412197456458483,0.15027246698069652,0.16841267736374488,-0.027956242403194942,0.012550647297163708,0.6634955421626738,-0.7777777777777778,-0.3872373934808898
2004-11-01,0.2650203200423109,0.28876893548847615,0.1429355783308932,0.08213870592793482,-0.06377277599142539,0.045676361506929775,0.6075420291649896,-0.5,0.40526886824438857
2004-12-01,0.17581088007474177,0.18967998213848514,0.10283240122677251,0.006819042808435372,-0.012497614958977499,0.00578682098189276,0.4696560687862428,-0.9444444444444444,0.024033613445378244
2005-01-01,0.18259246267996398,0.19995978747203913,0.12275449101796432,0.03137789904502042,-0.009177857211863705,0.020694135115070234,5.181818181818182,-1.1395348837209303,-0.3416219270980503
2005-02-01,0.06605685916389681,0.05314369286450793,0.1169432314410479,0.03203774990686714,-0.01911076443057702,0.01381943813073927,-0.055415334567277985,-1.0151515151515151,-0.3764296369965191
2005-03-01,0.13117657712414088,0.19141072541649673,0.11718000174504839,0.033672095016530124,0.009443339960238495,0.0032284100080710587,0.039085287597713236,-0.6470588235294118,-0.3067397375770671
2005-04-01,0.06466158896861418,0.12822857965862045,0.0935289042277827,0.04678505817513767,-0.018119153126538556,0.014570483597032169,-2.754749568221071,-3.5,-4.189959543949982
2005-05-01,0.10984043156994461,0.18252718131111356,0.06031311489434521,-0.012291691289445628,0.010630829405275266,0.005991189427312804,-0.8770104068117313,-1.175,-0.8741879002902825
2005-06-01,0.09467860233066161,0.1479829166295934,0.05526090675791284,0.019353287654766183,0.017564751414111512,-0.007969872131721956,-0.41305350553505527,5.750000000000001,-0.49207863084830183
2005-07-01,0.10625356542727471,0.16958768719523998,0.03761491102302439,0.029568302779420463,0.0013653208503996428,-0.0032665312969012428,-0.5291432451805183,-35.0,-0.7083372409265685
2005-08-01,0.17899911859046802,0.21388138088597186,0.01905311778291008,0.011510128913443829,0.011394624074795523,-0.012843224092116912,-0.2553691275167784,37.4,-0.407197661673365
2005-09-01,0.17704548283571508,0.2487343312915431,0.01078431372549038,0.041457433142590316,0.0025036109773712845,0.00044863167339603827,-0.8731103070126757,-5.181818181818182,-0.8252164893745326
2005-10-01,0.118670286559025,0.10998114680871662,-0.016460574915689863,0.00646918624446724,-0.0008644702718277886,0.008161434977578486,-0.19884424217018992,83.49999999999999,0.38374334496052853
2005-11-01,0.11915007280964818,0.1741627164087769,-0.039311449159327605,0.03472968134622256,-0.006441069025187485,0.015834890134329482,-0.4252725241708717,-0.30000000000000004,-0.5497140926966969
2005-12-01,0.1049484149082438,0.1535008685109147,-0.022820219204973013,0.07638279192273911,-0.02119013062409303,0.02390752255013573,-0.27133575971971846,-49.99999999999999,-0.4185786968652552
2006-01-01,0.035799416808345086,0.18711056239939916,-0.05160784313725497,0.022366522366522368,-0.04646105179912996,0.028224426958604054,-0.4226593778872806,13.333333333333332,-1.0560085836909872
2006-02-01,0.16596461288158237,0.27781146701391335,-0.057236687778559614,0.011430634099386383,0.006531204644412147,-0.004325403427050345,-1.5916513271183421,532.0,-5.312998405103668
2006-03-01,0.1205571443481892,0.13894467157971868,-0.06333958138081841,-0.00023691068467179832,0.0007209805335257613,-0.0010860484544695792,-1.9042218728946776,-20.5,-2.2352538765582244
2006-04-01,0.11881593205466556,0.15257273768398316,-0.0445794540003156,0.0019890019890020927,-0.029024289831206418,0.012712218783976104,0.2317913385826771,5.9,0.9766530235775637
2006-05-01,0.20809868119657127,0.2385710690283207,-0.012344682911086036,0.043675960272825165,0.0023319906720375982,-0.008506069865389376,0.050153846153846215,1.1428571428571428,-1.0802050906427394
