Date,Y3RR,Y5RR,Y10RR,spread,Label,pred0,pred1,pred2
2018-10-31,0.019530000000000002,0.020819999999999998,0.02245,0.002919999999999999,1,0.043666684572559705,0.9563333154274404,0.5000732736957615
2018-11-30,0.01913,0.01993,0.0213,0.0021699999999999983,1,0.03466911475763301,0.9653308852423669,0.47852648113083635
2018-12-31,0.0181,0.01876,0.01934,0.001239999999999998,1,0.0273681903821465,0.9726318096178532,0.46244694966406225
2019-01-31,0.0181,0.01886,0.01997,0.0018700000000000001,1,0.031927760353659955,0.9680722396463399,0.4720138720213264
2019-02-28,0.01839,0.01915,0.020259999999999997,0.0018699999999999967,1,0.03192776035365993,0.9680722396463399,0.4720138720213264
2019-03-31,0.017050000000000003,0.01719,0.01848,0.0014299999999999972,1,0.028592303402618254,0.9714076965973817,0.46473805873803414
2019-04-30,0.01721,0.017509999999999998,0.01859,0.0013799999999999993,1,0.028258498966009973,0.9717415010339905,0.4640850381896099
2019-05-31,0.01583,0.01599,0.016810000000000002,0.0009800000000000017,1,0.025876537194806058,0.9741234628051939,0.46015293071629165
2019-06-30,0.01486,0.015269999999999999,0.01613,0.0012699999999999986,1,0.02755360611293703,0.9724463938870629,0.46277430538055697
2019-07-31,0.01307,0.01337,0.01403,0.0009600000000000008,1,0.02576996316503436,0.9742300368349653,0.46001692856141024
2019-08-31,0.01192,0.0125,0.012920000000000001,0.0010000000000000009,1,0.02598423639779801,0.9740157636022023,0.46029472640820623
2019-09-30,0.01287,0.01344,0.014450000000000001,0.0015800000000000015,1,0.02964649578102919,0.9703535042189706,0.46691086542799565
2019-10-31,0.01444,0.01559,0.01696,0.0025199999999999997,1,0.03844258070822404,0.9615574192917762,0.487670307764256
2019-11-30,0.014039999999999999,0.015009999999999999,0.01654,0.0025000000000000005,1,0.03820837424554446,0.9617916257544556,0.487103954305639
2019-12-31,0.01365,0.014790000000000001,0.017,0.0033500000000000005,1,0.05062219630199409,0.949377803698006,0.5155591633717335
2020-01-31,0.0128,0.013560000000000001,0.0152,0.0023999999999999994,1,0.037072480211240356,0.9629275197887599,0.4843511515435595
2020-02-29,0.01072,0.01127,0.013000000000000001,0.0022800000000000008,1,0.035783546647764765,0.9642164533522356,0.481223309088105
2020-03-31,0.01054,0.01284,0.015500000000000002,0.004960000000000001,1,0.09641183899847315,0.9035881610015264,0.5867021761412109
2020-04-30,0.01008,0.01242,0.01517,0.005089999999999999,1,0.10211373853762805,0.897886261462372,0.5926656411954643
2020-05-31,0.00827,0.011040000000000001,0.013810000000000001,0.0055400000000000015,1,0.1251898769685779,0.8748101230314219,0.6123166542485939
2020-06-30,0.00836,0.011080000000000001,0.0138,0.00544,1,0.11957708707716357,0.8804229129228368,0.6081315303470327
2020-07-31,0.007930000000000001,0.0103,0.012929999999999999,0.0049999999999999975,1,0.09812433967357043,0.9018756603264294,0.5885454393167515
