,moneraty_rate,cpi_rate,ccpi_without_arg_crd_oil,ccpi_without_food_energy,retail_consumption,vehicle_consumption,hushld_loan,mortgage_loan,durb_goods_sales,quas_drub_goods_sales,non_durb_goods_sales,gdp_lag1,tax,govern_exp_goods,govern_subsidy,estimated_consumption
2022-09-01,0.07,0.055999999999999994,0.045,0.040999999999999995,1.055,1.05,0.051500000000000004,0.0479,0.02,-0.009000000000000001,-0.052000000000000005,-0.0005970460937814437,0.15694338701627975,0.005896041004999741,0.201289736946614,0.011485807975397222
2022-10-01,0.064,0.057,0.048,0.042,1.066,1.056,0.0534,0.04820000000000001,-0.023,-0.037000000000000005,0.0,-0.001981103723711897,0.15691045538383475,0.021446735950844564,0.1983585478303176,0.008801143005776169
2022-11-01,0.059000000000000004,0.05,0.048,0.043,1.035,1.06,0.055700000000000006,0.047400000000000005,-0.002,-0.098,0.001,-0.0005135974954001199,0.15533998596083265,0.02128005198180638,0.19627198016619984,0.010112861311093901
2022-12-01,0.05,0.05,0.048,0.040999999999999995,1.041,1.046,0.0564,0.0463,-0.059000000000000004,0.003,-0.031000000000000003,-0.0006647361697241649,0.15072454501595578,0.01832229079687786,0.19663943247790705,0.014487547499889342
2023-01-01,0.044000000000000004,0.052000000000000005,0.05,0.040999999999999995,1.022,1.013,0.0547,0.0458,-0.028999999999999998,-0.028999999999999998,-0.013000000000000001,0.0004484244872638499,-0.13635173511107535,-0.0012403100775193465,-0.07823885681839693,0.01982354720844448
2023-02-01,0.040999999999999995,0.048,0.048,0.04,1.075,1.122,0.052199999999999996,0.045599999999999995,0.0,0.053,-0.008,0.0032770033980808935,-0.22484851949239737,0.05697693990910624,-0.07494389141243307,0.015041700271925862
2023-03-01,0.038,0.042,0.048,0.04,1.076,1.121,0.0496,0.044000000000000004,0.024,0.040999999999999995,-0.023,0.002943789576895028,-0.21602592959394973,0.050990120940947126,-0.11985504032816874,0.009358001519941705
2023-04-01,0.032,0.037000000000000005,0.046,0.04,1.048,1.078,0.04820000000000001,0.0424,-0.006,-0.028999999999999998,-0.011000000000000001,0.001116024082065792,-0.20201424623594433,0.0011034102272335922,-0.1553233564388048,0.004028555036897252
2023-05-01,0.023,0.033,0.043,0.039,1.054,1.055,0.0483,0.0421,0.019,-0.033,-0.003,0.0016215470136000931,-0.18527146766498137,0.004464666571875497,-0.22770961667734624,0.0017470385853650683
2023-06-01,0.022000000000000002,0.027000000000000003,0.040999999999999995,0.035,1.064,1.192,0.0481,0.0426,0.083,-0.022000000000000002,-0.005,0.002244251174731318,-0.1819731241667163,0.03976331883514006,-0.2074131556742359,-0.0013374455932320117
2023-07-01,0.025,0.023,0.039,0.033,1.03,1.045,0.048,0.042800000000000005,0.013999999999999999,-0.059000000000000004,-0.019,0.0001493959317259907,-0.16621069652313192,0.002523695769438339,-0.18472500185308727,-0.0035889135190791954
2023-08-01,0.022000000000000002,0.034,0.039,0.033,1.0270000000000001,1.02,0.0483,0.0431,-0.019,-0.071,-0.055999999999999994,0.003569765461966199,-0.164707712517717,0.001698803831940987,-0.18040525015389064,0.005071595462825762
2023-09-01,0.025,0.037000000000000005,0.038,0.033,1.0290000000000001,1.028,0.049,0.0435,-0.028999999999999998,-0.079,0.004,0.004302231917826589,-0.16042078615599697,0.014239492317551727,-0.1796042378351148,0.010551402232686247
